datetime,open,high,low,close,volume
2024-01-03 13:00:00,42797.0,42873.9,42336.01,42568.41,3223.8831900299997
2024-01-03 14:00:00,42557.7,42588.0,42068.74,42206.31,3068.4184168100023
2024-01-03 15:00:00,42199.85,43077.4,42196.68,43017.35,3433.163822410002
2024-01-03 16:00:00,43000.0,43635.0,42838.11,43025.7,2857.0743736800014
2024-01-03 17:00:00,43025.7,43088.0,42638.37,42931.89,1995.4715505500008
2024-01-03 18:00:00,42937.1,43100.0,42012.35,42263.16,2376.143380559995
2024-01-03 19:00:00,42268.77,43048.0,42169.98,42613.07,1915.1920914500015
2024-01-03 20:00:00,42615.8,42886.0,42537.25,42739.95,1261.4279041499997
2024-01-03 21:00:00,42742.69,42997.0,42600.2,42943.2,1168.907406
2024-01-03 22:00:00,42946.4,42968.0,42609.32,42764.33,684.1602365900001
2024-01-03 23:00:00,42764.12,42869.0,42606.48,42862.44,424.1689953899999
2024-01-04 00:00:00,42860.58,43030.0,42772.39,42899.27,518.5004961099999
2024-01-04 01:00:00,42899.26,42957.71,42650.0,42736.8,474.56314862
2024-01-04 02:00:00,42735.34,43247.15,42715.95,43168.23,527.5683145599999
2024-01-04 03:00:00,43168.23,43248.05,43030.63,43138.05,395.8686559399999
2024-01-04 04:00:00,43144.1,43235.55,42995.0,43187.16,449.58789459999997
2024-01-04 05:00:00,43194.0,43307.18,43102.65,43218.7,274.89516047
2024-01-04 06:00:00,43218.1,43266.21,43113.07,43193.14,297.21687837999997
2024-01-04 07:00:00,43189.9,43297.79,42795.01,42795.01,724.9458242100001
2024-01-04 08:00:00,42801.45,43035.0,42756.1,42880.65,424.22482627
2024-01-04 09:00:00,42880.65,43116.0,42879.3,43048.96,442.3796700999999
2024-01-04 10:00:00,43048.96,43136.82,42699.43,43121.14,632.8919699800001
2024-01-04 11:00:00,43117.9,43287.0,42984.23,43226.07,608.3888611399999
2024-01-04 12:00:00,43217.9,43461.04,43136.57,43430.62,1040.91933722
2024-01-04 13:00:00,43404.0,43538.57,43207.8,43391.03,596.26632787
2024-01-04 14:00:00,43408.0,43783.72,43284.63,43713.68,1361.6115332700003
2024-01-04 15:00:00,43700.9,44367.0,43641.82,44095.63,2861.631452470001
2024-01-04 16:00:00,44095.63,44202.0,43824.13,43961.9,2049.9960717699996
2024-01-04 17:00:00,43961.9,44313.31,43866.5,44052.54,1734.2901860500003
2024-01-04 18:00:00,44056.5,44212.9,43928.72,44100.66,1078.3696449799997
2024-01-04 19:00:00,44109.0,44493.4,43976.4,44006.83,1607.8002091200008
2024-01-04 20:00:00,44006.76,44778.78,43945.18,44163.05,1914.7567513500012
2024-01-04 21:00:00,44163.05,44656.61,44163.05,44489.99,1676.2785583399998
2024-01-04 22:00:00,44503.0,44810.0,44208.3,44368.33,1265.3106763000003
2024-01-04 23:00:00,44374.05,44415.0,44108.97,44193.29,525.0046647999999
2024-01-05 00:00:00,44198.35,44304.62,44036.64,44268.78,746.3159617299999
2024-01-05 01:00:00,44265.05,44336.28,42413.0,43440.98,3223.5799823799834
2024-01-05 02:00:00,43433.02,44028.0,43334.0,43552.12,1554.2918402100008
2024-01-05 03:00:00,43552.11,43815.74,43457.17,43511.08,586.4260619099999
2024-01-05 04:00:00,43509.15,43665.72,43236.22,43627.22,774.77928093
2024-01-05 05:00:00,43615.0,43750.0,43546.11,43686.0,563.88866046
2024-01-05 06:00:00,43670.6,43969.0,43601.98,43880.41,427.76850253999993
2024-01-05 07:00:00,43880.41,43969.0,43752.49,43810.31,471.9513612499999
2024-01-05 08:00:00,43831.7,43988.03,43801.93,43944.0,394.86798093999994
2024-01-05 09:00:00,43949.74,44344.93,43943.9,44179.74,976.0098645100006
2024-01-05 10:00:00,44196.6,44206.0,43505.08,43669.0,639.4208694000006
2024-01-05 11:00:00,43660.71,43954.0,43637.82,43800.0,451.60787506999986
2024-01-05 12:00:00,43800.1,44150.0,43654.84,43917.82,600.2797438499998
2024-01-05 13:00:00,43913.0,44135.0,43755.01,44026.64,698.3800535
2024-01-05 14:00:00,44025.02,44108.68,43208.44,43517.5,1412.2508948200011
2024-01-05 15:00:00,43523.66,43842.67,43382.66,43525.45,1169.79367748
2024-01-05 16:00:00,43525.44,43628.6,43245.84,43290.0,968.8281870699998
2024-01-05 17:00:00,43259.61,43674.0,43114.4,43642.56,1155.68393463
2024-01-05 18:00:00,43646.5,43732.0,43438.57,43643.66,709.1566371700001
2024-01-05 19:00:00,43643.72,43859.0,43550.0,43623.3,747.5112503999999
2024-01-05 20:00:00,43634.6,44449.0,43622.04,43985.82,2365.0856386899973
2024-01-05 21:00:00,43994.28,44008.99,43616.57,43974.15,1172.3907557
2024-01-05 22:00:00,43972.4,44110.1,43796.3,44009.61,682.8197427599999
2024-01-05 23:00:00,44009.62,44372.58,44003.9,44186.59,802.0283640899994
2024-01-06 00:00:00,44179.9,44263.0,44015.04,44108.38,424.79029892
2024-01-06 01:00:00,44111.58,44145.0,43954.43,44013.3,275.91115184999995
2024-01-06 02:00:00,44013.3,44055.03,43870.01,43946.91,283.87567487999996
2024-01-06 03:00:00,43946.1,44066.11,43862.35,43973.32,273.91049114
2024-01-06 04:00:00,43973.32,44015.96,43875.0,43891.9,166.28422472999998
2024-01-06 05:00:00,43891.88,43923.0,43630.15,43739.15,326.92398636999997
2024-01-06 06:00:00,43739.36,43742.79,43456.5,43496.42,385.6698091900001
2024-01-06 07:00:00,43500.1,43797.5,43436.5,43696.57,460.79187138
2024-01-06 08:00:00,43688.0,43770.28,43577.58,43736.14,253.67579997999997
2024-01-06 09:00:00,43733.23,43793.39,43666.1,43685.66,121.3452592
2024-01-06 10:00:00,43666.2,43799.91,43609.92,43720.3,128.66391424
2024-01-06 11:00:00,43720.3,43736.98,43648.56,43683.5,128.16796309999998
2024-01-06 12:00:00,43683.6,43784.26,43564.33,43645.2,271.86243552999997
2024-01-06 13:00:00,43634.3,43771.7,43582.49,43733.91,349.33935923
2024-01-06 14:00:00,43735.73,43958.96,43714.0,43859.42,652.53577299
2024-01-06 15:00:00,43833.2,43937.48,43814.0,43901.64,323.24605271999997
2024-01-06 16:00:00,43896.9,44010.14,43857.61,43901.82,207.29168938999996
2024-01-06 17:00:00,43899.0,44040.43,43872.6,43998.26,255.95824345
2024-01-06 18:00:00,44000.01,44179.72,43916.19,44028.64,417.71844189000007
2024-01-06 19:00:00,44028.1,44054.06,43857.62,43939.48,253.25835243
2024-01-06 20:00:00,43938.1,44042.99,43697.62,43857.88,665.73480956
2024-01-06 21:00:00,43865.2,43971.48,43752.36,43925.8,274.55310654
2024-01-06 22:00:00,43925.7,43956.3,43778.9,43907.26,197.87056503
2024-01-06 23:00:00,43907.27,44018.0,43761.83,44018.0,322.96183858999996
2024-01-07 00:00:00,43960.0,44287.82,43942.72,44147.42,586.1984496400003
2024-01-07 01:00:00,44143.21,44197.0,43989.42,43996.3,209.66052028
2024-01-07 02:00:00,43996.28,44132.0,43866.4,43958.9,257.63045889
2024-01-07 03:00:00,43959.67,44080.0,43928.96,43970.54,214.11470225
2024-01-07 04:00:00,43971.1,44082.0,43909.78,44025.32,190.50319462999997
2024-01-07 05:00:00,44025.32,44100.0,43870.0,43912.15,203.72931605999997
2024-01-07 06:00:00,43900.2,44120.0,43881.51,44050.3,241.31735354999998
2024-01-07 07:00:00,44050.3,44136.0,44017.81,44114.27,184.3932457
2024-01-07 08:00:00,44105.6,44206.0,44029.54,44046.42,214.05287636000003
2024-01-07 09:00:00,44046.39,44114.0,43907.58,43964.01,161.43589111
2024-01-07 10:00:00,43964.0,44038.0,43932.56,43988.31,104.49203562000002
2024-01-07 11:00:00,43980.0,44167.0,43979.9,44092.19,190.28339203999997
2024-01-07 12:00:00,44075.5,44190.0,43998.51,44121.29,142.81133193999997
2024-01-07 13:00:00,44112.6,44469.66,44102.87,44425.07,740.4210655100003
2024-01-07 14:00:00,44403.4,44510.01,44304.17,44431.0,348.56336165999994
2024-01-07 15:00:00,44432.0,44472.0,43963.1,44078.77,500.10133632000003
2024-01-07 16:00:00,44078.77,44217.55,43858.0,43951.76,477.77081338000016
2024-01-07 17:00:00,43973.3,44124.91,43724.94,44092.18,435.13801960000006
2024-01-07 18:00:00,44080.0,44206.92,44061.18,44129.94,203.36385749
2024-01-07 19:00:00,44130.01,44295.0,44065.0,44274.65,265.66904343
2024-01-07 20:00:00,44258.6,44308.0,44147.0,44147.01,360.63339136999997
2024-01-07 21:00:00,44151.0,44285.11,44135.38,44257.18,264.62257174999996
2024-01-07 22:00:00,44257.19,44267.0,43779.72,43892.05,655.3970456599999
2024-01-07 23:00:00,43893.3,44059.0,43627.0,43959.0,892.4290089400001
2024-01-08 00:00:00,43954.52,44007.0,43648.16,43653.23,523.27928826
2024-01-08 01:00:00,43659.42,43840.01,43627.56,43741.5,909.6379748200001
2024-01-08 02:00:00,43746.9,43832.64,43200.44,43399.33,694.2607199000004
2024-01-08 03:00:00,43397.09,43589.0,43250.1,43539.23,663.08371324
2024-01-08 04:00:00,43542.92,43635.25,43306.9,43617.94,790.2058175900003
2024-01-08 05:00:00,43618.47,43703.0,43208.5,43620.0,752.1846815800001
2024-01-08 06:00:00,43662.42,44389.0,43600.0,43931.51,1522.5230264699985
2024-01-08 07:00:00,43915.0,44111.0,43760.0,43994.5,400.70054037
2024-01-08 08:00:00,43975.0,44100.0,43867.29,43886.18,174.21471464999996
2024-01-08 09:00:00,43886.42,43957.0,43649.99,43744.96,240.88452365999999
2024-01-08 10:00:00,43745.5,44157.0,43712.84,44105.02,355.75495585
2024-01-08 11:00:00,44105.84,44750.0,43937.6,44658.71,1142.8965766100018
2024-01-08 12:00:00,44656.58,45280.0,44232.7,45167.92,3523.4349393800044
2024-01-08 13:00:00,45135.0,45218.95,44850.6,44958.8,1423.7166581900005
2024-01-08 14:00:00,44948.5,45148.0,44772.78,44828.0,1257.50705609
2024-01-08 15:00:00,44826.0,45410.0,44707.86,45002.43,1633.3254253400005
2024-01-08 16:00:00,44998.98,45196.3,44832.46,44981.26,1387.1837356800004
2024-01-08 17:00:00,44980.5,45782.41,44943.3,45710.21,2566.592122400002
2024-01-08 18:00:00,45706.26,47050.0,45692.1,47031.31,7401.975876459998
2024-01-08 19:00:00,47032.28,47330.0,46572.0,47030.2,3691.295430370002
2024-01-08 20:00:00,47039.9,47214.66,46724.0,46815.29,2620.888877080002
2024-01-08 21:00:00,46819.18,47256.81,46675.0,47071.0,1862.734936700001
2024-01-08 22:00:00,47117.38,47168.74,46831.0,47044.02,829.00972103
2024-01-08 23:00:00,47044.02,47153.82,46836.0,46995.1,694.6730511599999
2024-01-09 00:00:00,46989.5,47196.0,45793.2,46706.42,2655.1087764100002
2024-01-09 01:00:00,46705.55,46832.63,46296.0,46549.0,1387.62511648
2024-01-09 02:00:00,46559.8,46820.0,46484.0,46814.13,684.92935119
2024-01-09 03:00:00,46814.13,47010.74,46757.0,46964.72,825.7601167899999
2024-01-09 04:00:00,46967.4,46984.3,46683.0,46829.65,466.87419418999986
2024-01-09 05:00:00,46845.1,46891.03,46604.1,46742.78,524.1559159999999
2024-01-09 06:00:00,46747.09,46875.13,46687.0,46813.77,367.79964859999984
2024-01-09 07:00:00,46824.8,46961.9,46736.0,46847.83,409.38712891999995
2024-01-09 08:00:00,46852.0,46898.11,46537.96,46573.46,476.72416094999994
2024-01-09 09:00:00,46571.9,46712.69,46359.0,46515.62,557.11973462
2024-01-09 10:00:00,46510.7,46705.68,46414.3,46464.36,284.05012148
2024-01-09 11:00:00,46464.36,46665.0,46447.23,46643.78,460.2462106899999
2024-01-09 12:00:00,46643.78,47045.5,44500.0,46193.87,2498.7320730899833
2024-01-09 13:00:00,46198.9,47077.63,46080.27,46858.17,1663.6256544400003
2024-01-09 14:00:00,46872.8,47025.5,46500.0,46574.36,1441.0935552900005
2024-01-09 15:00:00,46600.1,47032.29,46446.0,46876.36,1753.2279501900007
2024-01-09 16:00:00,46871.3,46994.0,46744.23,46931.0,1049.4873254699994
2024-01-09 17:00:00,46927.8,46947.0,46649.99,46738.77,898.3030114299996
2024-01-09 18:00:00,46750.1,46758.89,46518.0,46657.29,1025.0424745700002
2024-01-09 19:00:00,46658.71,46921.0,46589.25,46890.1,805.1618208599998
2024-01-09 20:00:00,46879.0,46940.0,46593.78,46651.31,1193.7671653599996
2024-01-09 21:00:00,46649.39,47988.0,44545.0,45419.45,12890.074894429901
2024-01-09 22:00:00,45420.1,46286.39,45275.03,46278.06,2929.733206380001
2024-01-09 23:00:00,46272.94,46300.0,45932.0,46124.08,1276.3204492199998
2024-01-10 00:00:00,46120.79,46248.84,45786.0,45861.33,1673.39277476
2024-01-10 01:00:00,45862.2,45965.88,45613.22,45941.48,745.7423210199998
2024-01-10 02:00:00,45937.0,46098.75,45881.0,45997.2,772.5395429899999
2024-01-10 03:00:00,45994.12,46230.0,45940.82,46132.33,611.34918214
2024-01-10 04:00:00,46130.57,46202.0,45962.78,45963.0,500.8653459200002
2024-01-10 05:00:00,45981.74,46043.7,45904.15,45981.95,409.7444769499999
2024-01-10 06:00:00,45987.6,46077.0,45885.51,46036.9,325.44247412999994
2024-01-10 07:00:00,46026.56,46041.64,45745.38,45768.43,740.35205705
2024-01-10 08:00:00,45799.6,45883.0,45320.39,45338.99,1198.7493109700006
2024-01-10 09:00:00,45340.12,45720.0,45326.38,45674.25,921.8365457900001
2024-01-10 10:00:00,45672.35,45757.6,45550.02,45552.0,449.4200024499999
2024-01-10 11:00:00,45567.0,45700.0,45006.0,45526.41,1197.8918163300011
2024-01-10 12:00:00,45529.63,45663.31,44331.8,44687.73,2769.177400469999
2024-01-10 13:00:00,44719.1,45422.0,44268.0,45124.46,2108.4084680200012
2024-01-10 14:00:00,45121.4,45431.1,44809.01,44866.8,1645.7659642800008
2024-01-10 15:00:00,44866.79,45649.0,44787.55,45557.32,2623.9012639600005
2024-01-10 16:00:00,45563.31,45733.0,45188.68,45317.86,1779.413495020001
2024-01-10 17:00:00,45317.87,46492.0,45239.22,46398.9,2551.207836260001
2024-01-10 18:00:00,46420.0,46673.0,45909.05,46558.0,2437.2265135600005
2024-01-10 19:00:00,46554.77,46763.2,46096.54,46518.14,2668.9566705900006
2024-01-10 20:00:00,46514.0,46538.97,44809.0,46144.39,7099.128254359991
2024-01-10 21:00:00,46144.91,46343.62,45129.54,45946.36,5565.95189042
2024-01-10 22:00:00,45954.81,46990.1,45765.68,46935.2,3619.251410020001
2024-01-10 23:00:00,46928.33,47732.5,46274.3,46666.11,5357.643246000001
2024-01-11 00:00:00,46654.0,46733.44,46306.11,46690.37,1159.9061212899999
2024-01-11 01:00:00,46693.61,46783.33,46484.0,46525.87,889.3263027599999
2024-01-11 02:00:00,46525.87,46651.74,46484.0,46570.0,585.0187778599999
2024-01-11 03:00:00,46571.95,46613.9,46219.3,46513.73,1030.1363343399985
2024-01-11 04:00:00,46513.67,46521.65,46328.8,46411.68,510.67149148999994
2024-01-11 05:00:00,46413.22,46446.1,45888.89,46102.7,1043.5818994
2024-01-11 06:00:00,46102.7,46107.2,45623.02,45912.79,1168.6739559600003
2024-01-11 07:00:00,45928.4,46170.38,45890.48,46102.74,884.1447184799999
2024-01-11 08:00:00,46105.1,46325.3,46059.42,46300.1,540.0572830099999
2024-01-11 09:00:00,46281.32,46356.6,46176.0,46222.33,343.9217342499999
2024-01-11 10:00:00,46221.4,46869.54,46167.0,46869.49,1215.4473074500002
2024-01-11 11:00:00,46867.53,47165.69,46666.0,47076.78,1067.0965268300001
2024-01-11 12:00:00,47076.78,47488.0,46922.0,47471.92,1327.7619179300002
2024-01-11 13:00:00,47473.5,47474.0,46742.0,47363.38,2479.5434675500005
2024-01-11 14:00:00,47362.06,49102.29,47184.0,48633.4,10491.772568299983
2024-01-11 15:00:00,48644.26,48742.99,46400.0,46702.94,6377.003335580002
2024-01-11 16:00:00,46702.93,46984.4,45679.0,45973.0,5959.375040110002
2024-01-11 17:00:00,45937.92,46541.0,45555.55,46477.9,3213.1797582700015
2024-01-11 18:00:00,46475.26,46664.9,46255.19,46608.55,1943.5821095900005
2024-01-11 19:00:00,46600.1,46746.21,46278.0,46698.61,1514.5832254900004
2024-01-11 20:00:00,46709.7,47016.13,46099.6,46279.0,5136.234048360001
2024-01-11 21:00:00,46269.3,46469.63,46101.0,46160.99,950.4831666
2024-01-11 22:00:00,46161.53,46446.2,46072.0,46411.76,564.73449876
2024-01-11 23:00:00,46382.0,46498.62,46295.0,46350.4,548.4097487299999
2024-01-12 00:00:00,46350.4,46522.2,46056.32,46293.97,958.3949062600005
2024-01-12 01:00:00,46293.97,46339.41,45902.0,46140.9,867.52894772
2024-01-12 02:00:00,46140.9,46259.23,45996.79,46145.0,439.42722812999995
2024-01-12 03:00:00,46119.4,46191.44,45922.49,46000.0,481.40065864999997
2024-01-12 04:00:00,46000.87,46115.13,45854.07,45956.16,485.89234719
2024-01-12 05:00:00,45956.2,46217.26,45890.36,46193.2,483.2367018499999
2024-01-12 06:00:00,46199.9,46368.85,46102.0,46106.64,592.60062589
2024-01-12 07:00:00,46114.5,46157.9,45737.0,46033.88,1517.9113759900004
2024-01-12 08:00:00,45998.3,46033.88,45614.0,45880.44,802.12346102
2024-01-12 09:00:00,45879.65,46072.93,45531.0,45938.8,803.14435913
2024-01-12 10:00:00,45938.8,46143.91,45840.0,46066.29,483.08000533999996
2024-01-12 11:00:00,46070.2,46277.06,45935.96,45953.91,921.7742517899998
2024-01-12 12:00:00,45962.5,46115.66,45667.38,45866.5,963.4279186699999
2024-01-12 13:00:00,45866.5,45946.96,45593.1,45778.12,1179.1005917000005
2024-01-12 14:00:00,45779.6,45907.02,45210.0,45440.11,3733.5437123600036
2024-01-12 15:00:00,45441.2,45480.0,44195.09,44378.39,6503.568131620004
2024-01-12 16:00:00,44378.39,44652.0,43134.34,43590.4,8983.165981090007
2024-01-12 17:00:00,43585.0,43753.0,43185.89,43674.41,6673.063679830007
2024-01-12 18:00:00,43719.4,43887.0,43255.19,43415.67,4083.755246980002
2024-01-12 19:00:00,43441.5,43690.0,43225.47,43422.8,3023.5147294900016
2024-01-12 20:00:00,43426.4,44034.0,43381.18,43648.18,7666.445391540011
2024-01-12 21:00:00,43643.4,43867.92,43214.51,43420.37,1334.5780107900002
2024-01-12 22:00:00,43418.51,43441.02,41444.97,42484.61,5533.049615759992
2024-01-12 23:00:00,42485.23,42975.0,42454.25,42773.03,1457.2248576100005
2024-01-13 00:00:00,42775.1,42999.0,42745.92,42786.61,843.9622259799996
2024-01-13 01:00:00,42784.86,42896.0,42504.43,42651.61,884.1972904699999
2024-01-13 02:00:00,42655.96,42854.0,42515.57,42526.02,491.78087376999997
2024-01-13 03:00:00,42520.66,42668.0,42427.0,42600.5,575.5652898499998
2024-01-13 04:00:00,42606.1,42851.0,42542.01,42829.03,386.4428252899999
2024-01-13 05:00:00,42828.7,43127.13,42758.68,43091.24,693.0838274599998
2024-01-13 06:00:00,43091.24,43174.05,42945.98,43142.33,535.0972667
2024-01-13 07:00:00,43146.3,43248.79,43061.16,43096.5,415.80886058999994
2024-01-13 08:00:00,43103.4,43250.0,43066.63,43167.46,349.93936788999997
2024-01-13 09:00:00,43164.32,43194.27,42819.61,42924.5,509.14970230000006
2024-01-13 10:00:00,42924.6,42924.6,42620.13,42689.38,588.35392137
2024-01-13 11:00:00,42701.1,42793.47,42500.0,42610.82,883.5197686799999
2024-01-13 12:00:00,42610.59,42743.77,42495.0,42676.3,783.4196285699999
2024-01-13 13:00:00,42712.2,42784.0,42590.53,42732.22,552.51267916
2024-01-13 14:00:00,42740.0,42956.02,42631.31,42847.17,781.2984663300001
2024-01-13 15:00:00,42854.3,43250.0,42841.25,43142.62,580.3119620699999
2024-01-13 16:00:00,43150.1,43183.0,42789.25,42886.74,833.1691057600001
2024-01-13 17:00:00,42884.81,42986.0,42761.78,42890.19,652.3440623199999
2024-01-13 18:00:00,42889.12,42899.44,42720.0,42787.16,529.6557670199999
2024-01-13 19:00:00,42791.43,42978.12,42766.97,42775.81,550.5022750499999
2024-01-13 20:00:00,42792.3,42914.48,42691.23,42858.62,400.63209445999996
2024-01-13 21:00:00,42858.62,42979.8,42816.85,42956.11,298.82677254000004
2024-01-13 22:00:00,42973.3,43035.36,42877.77,42988.4,309.27656521
2024-01-13 23:00:00,42988.4,42989.72,42800.0,42839.33,308.77426524
2024-01-14 00:00:00,42827.9,42883.62,42661.78,42679.2,381.46223358
2024-01-14 01:00:00,42677.41,42840.0,42665.54,42765.02,282.94209080999997
2024-01-14 02:00:00,42793.9,42811.35,42645.23,42762.37,534.37030652
2024-01-14 03:00:00,42762.31,42794.41,42633.76,42666.9,298.37715184
2024-01-14 04:00:00,42670.2,42701.0,42550.0,42567.13,569.45656494
2024-01-14 05:00:00,42567.13,42805.0,42567.12,42737.8,191.18422327
2024-01-14 06:00:00,42746.0,43004.0,42736.04,42983.48,195.20435384
2024-01-14 07:00:00,42959.6,43063.0,42882.41,42998.66,556.83246708
2024-01-14 08:00:00,43003.8,43035.0,42880.02,42983.12,164.46925795999996
2024-01-14 09:00:00,42983.68,43075.0,42812.69,43045.03,180.92734069999997
2024-01-14 10:00:00,43050.0,43062.0,42857.46,42879.6,200.44285714999998
2024-01-14 11:00:00,42879.7,42943.89,42753.97,42814.52,188.86756727999997
2024-01-14 12:00:00,42811.0,42843.0,42705.88,42746.17,190.37764055999992
2024-01-14 13:00:00,42755.5,42918.9,42730.36,42876.71,181.39176039999998
2024-01-14 14:00:00,42886.3,43005.0,42778.45,42807.68,303.91803818999995
2024-01-14 15:00:00,42823.8,42963.0,42784.0,42895.52,247.56167399000003
2024-01-14 16:00:00,42895.51,42971.0,42847.42,42917.5,390.56531299999995
2024-01-14 17:00:00,42917.6,43012.0,42859.22,42962.24,360.23654379999994
2024-01-14 18:00:00,42961.26,43018.0,42820.92,42881.78,339.74750528
2024-01-14 19:00:00,42881.78,42922.7,42610.0,42637.45,592.2308505000001
2024-01-14 20:00:00,42637.13,42722.2,42144.7,42484.97,1214.992041240001
2024-01-14 21:00:00,42484.98,42588.0,41750.0,42526.05,1601.4034810900002
2024-01-14 22:00:00,42510.8,42631.87,42035.2,42249.89,981.1800155299999
2024-01-14 23:00:00,42249.93,42297.72,41680.73,41697.33,1588.0941005799998
2024-01-15 00:00:00,41698.13,42336.38,41680.0,42260.9,1165.7715108199998
2024-01-15 01:00:00,42258.95,42393.0,42154.25,42253.33,492.91237627999993
2024-01-15 02:00:00,42266.4,42418.0,42173.4,42379.79,351.00748207
2024-01-15 03:00:00,42411.0,42635.0,42365.74,42551.44,688.1986896999999
2024-01-15 04:00:00,42550.0,42635.0,42484.48,42585.41,438.21049617
2024-01-15 05:00:00,42585.97,42820.1,42559.27,42727.84,709.5290393899999
2024-01-15 06:00:00,42727.81,42800.0,42592.48,42634.68,505.97455357999996
