datetime,open,high,low,close,volume
2024-03-12,471.75,475.55,469.52,475.3496,4558054.0
2024-03-13,475.56,475.65,472.9,474.8,3485848.0
2024-03-14,475.46,476.3,470.45,472.5,5003957.0
2024-03-15,472.69,474.38,468.7201,470.11,6534710.0
2024-03-16,,,,,0.0
2024-03-17,,,,,0.0
2024-03-18,470.5,475.279,470.5,472.4496,3883956.0
2024-03-19,472.49,475.74,470.57,475.27,4396990.0
2024-03-20,475.2,481.32,474.93,481.15,5908418.0
2024-03-21,482.47,483.235,481.21,482.05,4931009.0
2024-03-22,480.0,480.71,478.42,478.42,5746212.0
2024-03-23,,,,,0.0
2024-03-24,,,,,0.0
2024-03-25,478.74,479.12,477.47,478.4,5545967.0
2024-03-26,478.81,479.9494,476.43,477.61,6274643.0
2024-03-27,478.22,481.09,477.45,480.12,4755221.0
2024-03-28,480.5,482.1598,480.13,481.14,4009496.0
2024-03-29,,,,,0.0
2024-03-30,,,,,0.0
2024-03-31,,,,,0.0
2024-04-01,482.39,483.02,478.83,479.51,5276686.0
2024-04-02,479.53,479.63,474.71,476.77,4644964.0
2024-04-03,475.91,478.88,475.56,478.41,6043953.0
2024-04-04,479.06,481.48,471.15,471.86,6712566.0
2024-04-05,472.63,478.33,471.48,476.89,5457290.0
2024-04-06,,,,,0.0
2024-04-07,,,,,0.0
2024-04-08,476.9,478.07,475.95,476.91,4682368.0
2024-04-09,476.42,478.6,472.74,477.51,5088809.0
2024-04-10,477.78,479.0,469.91,471.75,6679799.0
2024-04-11,472.9,477.43,470.0,476.13,4847007.0
2024-04-12,476.34,476.57,467.91,469.24,6704598.0
2024-04-13,,,,,0.0
2024-04-14,,,,,0.0
2024-04-15,472.09,473.59,462.85,463.58,9374883.0
2024-04-16,463.41,465.51,461.59,463.94,6680262.0
2024-04-17,463.57,465.32,458.73,460.38,6968506.0
2024-04-18,461.96,463.3,458.0,458.5,5414381.0
2024-04-19,457.05,459.94,453.9,455.47,9049585.0
2024-04-20,,,,,0.0
2024-04-21,,,,,0.0
2024-04-22,456.46,461.7299,455.35,458.99,5241161.0
2024-04-23,459.68,465.6696,459.42,465.61,4025684.0
2024-04-24,465.37,466.31,461.05,461.53,6746296.0
2024-04-25,461.71,467.2,457.26,466.14,4641595.0
2024-04-26,466.25,468.63,464.81,467.75,4835960.0
2024-04-27,,,,,0.0
2024-04-28,,,,,0.0
2024-04-29,468.44,469.6481,466.21,468.59,3215058.0
2024-04-30,468.42,468.67,460.0,460.57,4240483.0
2024-05-01,460.28,467.07,459.36,461.7496,5696954.0
2024-05-02,463.0,466.5,459.16,465.42,3897250.0
2024-05-03,465.37,471.0,465.34,470.6,4441791.0
2024-05-04,,,,,0.0
2024-05-05,,,,,0.0
2024-05-06,470.57,474.9542,470.57,474.61,3903653.0
2024-05-07,474.61,476.64,474.61,475.49,3296222.0
2024-05-08,475.51,475.86,473.35,475.2106,3135539.0
2024-05-09,474.21,478.56,474.2,478.56,3230762.0
2024-05-10,479.07,480.39,477.59,478.0,3291446.0
2024-05-11,,,,,0.0
2024-05-12,,,,,0.0
2024-05-13,479.48,480.48,477.73,478.66,3060833.0
2024-05-14,479.04,481.47,476.86,481.29,3191812.0
2024-05-15,481.19,487.38,480.87,487.34,4309439.0
2024-05-16,487.55,488.57,485.5896,485.97,3230277.0
2024-05-17,485.5,486.86,484.7,486.4342,3152145.0
2024-05-18,,,,,0.0
2024-05-19,,,,,0.0
2024-05-20,487.26,488.6099,486.45,487.1,2468033.0
2024-05-21,487.15,488.58,486.35,488.5,2313936.0
2024-05-22,488.23,488.62,484.94,488.09,3174096.0
2024-05-23,489.7,490.84,482.29,483.59,3685036.0
2024-05-24,484.16,487.4,483.7,486.43,2427262.0
2024-05-25,,,,,0.0
2024-05-26,,,,,0.0
2024-05-27,,,,,0.0
2024-05-28,487.58,488.3,484.525,486.58,4000062.0
2024-05-29,485.0,485.0,481.52,481.79,3445677.0
2024-05-30,481.1,482.7504,479.2,479.65,3256456.0
2024-05-31,479.5,485.55,476.475,485.0,5079747.0
2024-06-01,,,,,0.0
2024-06-02,,,,,0.0
2024-06-03,485.0,486.41,480.4,484.91,3759020.0
2024-06-04,485.01,486.42,482.05,486.33,2514452.0
2024-06-05,486.3,491.94,486.06,491.7986,2961837.0
2024-06-06,491.73,492.18,489.6401,491.35,20976458.0
2024-06-07,491.74,493.53,488.45,491.0,2987518.0
2024-06-08,,,,,0.0
2024-06-09,,,,,0.0
2024-06-10,490.0,492.69,489.55,491.92,3263727.0
2024-06-11,492.1,493.85,489.109,493.64,3661161.0
2024-06-12,494.0,500.15,493.83,498.46,3624365.0
2024-06-13,498.71,500.03,496.06,498.72,8446292.0
2024-06-14,498.72,499.5,495.5,498.99,5186869.0
2024-06-15,,,,,0.0
2024-06-16,,,,,0.0
2024-06-17,499.0,504.18,497.91,503.34,4326642.0
2024-06-18,502.81,504.66,502.62,504.53,3289149.0
2024-06-19,,,,,0.0
2024-06-20,506.03,506.35,501.19,503.01,4630874.0
2024-06-21,503.38,503.38,500.85,502.35,3400869.0
2024-06-22,,,,,0.0
2024-06-23,,,,,0.0
2024-06-24,502.92,504.4395,500.11,500.87,4676166.0
2024-06-25,500.31,502.83,500.3,502.38,6240060.0
2024-06-26,503.89,503.91,500.89,501.58,2948151.0
2024-06-27,502.48,504.5,502.11,504.49,3393858.0
2024-06-28,503.39,505.73,499.01,501.0,5379781.0
2024-06-29,,,,,0.0
2024-06-30,,,,,0.0
2024-07-01,500.81,501.69,498.6,500.63,4196442.0
2024-07-02,499.49,504.59,498.69,503.95,4144267.0
2024-07-03,504.89,507.14,503.91,506.48,2097344.0
2024-07-04,,,,,0.0
2024-07-05,507.24,510.1,506.49,509.5,2902066.0
2024-07-06,,,,,0.0
2024-07-07,,,,,0.0
2024-07-08,509.69,511.27,508.82,511.24,3075945.0
2024-07-09,511.49,512.01,510.54,511.01,3042866.0
2024-07-10,511.24,516.185,511.24,515.59,3224596.0
2024-07-11,515.88,517.86,510.825,511.74,5393134.0
2024-07-12,511.91,518.03,510.41,514.62,5102661.0
2024-07-13,,,,,0.0
2024-07-14,,,,,0.0
2024-07-15,516.12,519.12,514.34,516.77,7077059.0
2024-07-16,515.5,519.4,515.15,518.73,3988014.0
2024-07-17,515.71,518.21,511.37,512.95,4814875.0
2024-07-18,513.5,514.19,505.871,508.74,4466935.0
2024-07-19,507.15,509.2,503.56,504.8798,3991540.0
2024-07-20,,,,,0.0
2024-07-21,,,,,0.0
2024-07-22,506.18,510.32,505.65,509.38,4108197.0
2024-07-23,508.26,511.65,506.72,506.72,3056930.0
2024-07-24,505.38,506.3,496.545,498.68,5862667.0
2024-07-25,495.7,503.14,493.92,495.56,5522655.0
2024-07-26,498.26,502.885,497.06,500.1806,3464819.0
2024-07-27,,,,,0.0
2024-07-28,,,,,0.0
2024-07-29,501.06,503.5,498.7746,499.24,3011495.0
2024-07-30,501.51,503.01,494.45,498.81,3765022.0
2024-07-31,501.04,508.8499,501.04,508.69,4854719.0
2024-08-01,507.59,509.9,495.75,497.57,6731266.0
2024-08-02,494.5,495.9,485.8,488.2,8447803.0
2024-08-03,,,,,0.0
2024-08-04,,,,,0.0
2024-08-05,478.6,481.18,466.75,480.53,14836755.0
2024-08-06,480.12,486.86,475.94,477.6808,8150384.0
2024-08-07,482.24,488.55,472.9,473.39,5851584.0
2024-08-08,476.05,488.7593,475.0,488.55,4000441.0
2024-08-09,488.68,491.21,485.42,489.83,5544778.0
2024-08-10,,,,,0.0
2024-08-11,,,,,0.0
2024-08-12,490.92,492.35,487.98,490.0,3330537.0
2024-08-13,492.0,498.38,490.18,498.0,3138918.0
2024-08-14,497.85,500.85,496.478,499.67,3395396.0
2024-08-15,501.23,509.05,499.67,508.89,4122123.0
2024-08-16,508.96,510.89,505.8,509.5,3364840.0
2024-08-17,,,,,0.0
2024-08-18,,,,,0.0
2024-08-19,508.89,514.37,508.86,514.12,3685433.0
2024-08-20,515.0,515.54,512.25,513.339,3104730.0
2024-08-21,513.82,516.6599,512.85,515.73,3194179.0
2024-08-22,515.82,517.63,510.1,512.05,3519440.0
2024-08-23,513.0,517.55,512.2521,516.8,4866808.0
2024-08-24,,,,,0.0
2024-08-25,,,,,0.0
2024-08-26,517.45,518.29,513.875,514.94,3317903.0
2024-08-27,516.05,516.59,513.16,515.36,2793169.0
2024-08-28,516.5,516.79,508.69,509.61,3841844.0
2024-08-29,512.79,518.09,512.13,513.68,3443012.0
2024-08-30,515.41,518.58,512.12,517.8,5215556.0
2024-08-31,,,,,0.0
2024-09-01,,,,,0.0
2024-09-02,,,,,0.0
2024-09-03,518.5,518.5,505.1,506.55,5497877.0
2024-09-04,505.64,509.53,504.74,505.7116,3481064.0
2024-09-05,507.14,508.94,502.84,504.58,3292393.0
2024-09-06,502.1,506.94,494.3,495.5,6840204.0
2024-09-07,,,,,0.0
2024-09-08,,,,,0.0
2024-09-09,499.25,503.37,498.59,502.864,3590560.0
2024-09-10,502.81,504.705,499.4997,503.87,2786001.0
2024-09-11,503.36,510.44,496.25,509.38,4791408.0
2024-09-12,510.26,514.2,508.06,514.094,4049576.0
2024-09-13,514.1,517.53,514.1,516.2,3215946.0
2024-09-14,,,,,0.0
2024-09-15,,,,,0.0
2024-09-16,516.96,517.59,514.65,517.02,4207606.0
2024-09-17,517.75,520.735,515.5,517.92,8008490.0
2024-09-18,517.85,522.73,515.47,518.89,6612556.0
2024-09-19,521.03,526.6,520.86,524.45,5353997.0
2024-09-20,524.5,524.92,521.12,524.0,5363216.0
2024-09-21,,,,,0.0
2024-09-22,,,,,0.0
2024-09-23,524.28,525.83,522.85,524.67,28617949.0
2024-09-24,526.43,526.84,523.38,526.72,4521988.0
2024-09-25,525.92,527.3,524.65,526.5,35061937.0
2024-09-26,527.6,530.19,525.49,527.89,4668427.0
2024-09-27,525.4,527.77,524.32,524.9,5066878.0
2024-09-28,,,,,0.0
2024-09-29,,,,,0.0
2024-09-30,525.2,527.955,522.19,526.65,6523951.0
2024-10-01,526.98,527.96,520.23,521.9,8890200.0
2024-10-02,521.85,523.94,519.5801,523.64,3135406.0
2024-10-03,520.57,523.755,519.82,521.98,3874564.0
2024-10-04,522.85,527.02,521.88,525.5865,5088861.0
2024-10-05,,,,,0.0
2024-10-06,,,,,0.0
2024-10-07,524.99,526.4,520.54,521.65,3898957.0
2024-10-08,521.94,527.38,521.89,526.44,2370074.0
2024-10-09,525.69,531.03,525.33,530.4,2759510.0
2024-10-10,529.98,530.9,528.09,530.11,3602763.0
2024-10-11,529.42,533.43,528.96,531.8,5397319.0
2024-10-12,,,,,0.0
2024-10-13,,,,,0.0
2024-10-14,533.04,537.98,532.61,537.5,2566616.0
2024-10-15,537.46,537.61,531.82,533.0235,4748390.0
2024-10-16,533.35,535.73,532.215,534.53,2517338.0
2024-10-17,535.75,538.9,534.9,535.81,3058828.0
2024-10-18,536.7,538.1,535.56,537.36,4680517.0
2024-10-19,,,,,0.0
2024-10-20,,,,,0.0
2024-10-21,537.14,537.61,533.71,536.52,3611771.0
2024-10-22,535.35,537.28,533.44,536.05,3044524.0
2024-10-23,536.05,536.26,528.02,531.72,5041042.0
2024-10-24,533.55,534.2,530.04,532.59,4269499.0
2024-10-25,533.25,537.2601,531.0,531.4,4090374.0
2024-10-26,,,,,0.0
2024-10-27,,,,,0.0
2024-10-28,535.17,535.67,533.6306,533.68,3186877.0
2024-10-29,534.0,536.0,531.75,535.87,2987184.0
2024-10-30,535.99,536.2,531.16,531.16,2569165.0
2024-10-31,531.0,531.0,522.51,523.35,7745092.0
2024-11-01,524.58,529.08,522.67,525.1,5482670.0
2024-11-02,,,,,0.0
2024-11-03,,,,,0.0
2024-11-04,525.31,526.5,522.0301,523.72,3434672.0
2024-11-05,523.63,531.0,523.5,530.5,3193333.0
2024-11-06,530.83,544.14,530.83,543.22,7286350.0
2024-11-07,543.2,548.475,542.85,547.88,5800296.0
2024-11-08,547.9991,551.24,546.85,549.9499,6545825.0
2024-11-09,549.65,549.9,549.65,549.9,1171.0
2024-11-10,,,,,0.0
2024-11-11,551.24,552.42,548.85,550.01,4673024.0
2024-11-12,549.9,550.94,546.43,548.28,4676983.0
2024-11-13,548.3,550.88,546.97,549.44,3621843.0
2024-11-14,549.0,549.9,544.45,544.581,3860284.0
2024-11-15,544.6096,544.66,536.75,538.98,7064194.0
2024-11-16,538.65,539.44,538.65,538.99,1316.0
2024-11-17,,,,,0.0
2024-11-18,538.92,541.93,537.69,540.459,4176209.0
2024-11-19,540.56,543.37,534.99,543.11,6644743.0
2024-11-20,543.21,544.31,537.44,542.95,3853483.0
2024-11-21,542.6,547.07,540.04,545.4,4444229.0
2024-11-22,545.35,548.3,543.37,548.13,5166307.0
2024-11-23,548.2992,548.2992,548.14,548.14,1787.0
2024-11-24,,,,,0.0
2024-11-25,549.88,552.38,547.1999,547.76,4096475.0
2024-11-26,548.099,552.8199,547.3,552.51,4083464.0
2024-11-27,552.38,552.6,549.11,550.88,3089993.0
2024-11-28,551.05,551.1,551.01,551.03,3399.0
2024-11-29,552.14,554.7,551.07,554.54,3121485.0
2024-11-30,,,,,0.0
2024-12-01,,,,,0.0
2024-12-02,550.75,555.57,550.55,555.17,5104655.0
2024-12-03,555.2,555.82,553.79,555.74,4139300.0
2024-12-04,555.78,558.9739,555.4,558.22,5419807.0
2024-12-05,558.15,559.41,557.0,557.3392,2967738.0
2024-12-06,557.15,559.96,557.0,558.36,5023738.0
2024-12-07,558.41,559.0,558.35,559.0,944.0
2024-12-08,,,,,0.0
2024-12-09,559.45,559.55,555.3606,555.56,4128566.0
2024-12-10,555.5,556.88,553.57,554.64,3852048.0
2024-12-11,554.49,559.39,554.26,558.05,3457151.0
2024-12-12,557.88,558.2,555.29,556.15,3940844.0
2024-12-13,556.1396,558.17,554.2044,555.2,4384950.0
2024-12-14,555.5,555.5,555.39,555.39,817.0
2024-12-15,,,,,0.0
2024-12-16,555.82,558.7983,555.82,557.0,18995980.0
2024-12-17,557.25,558.0,554.29,555.22,5613647.0
2024-12-18,555.2912,557.53,536.2,539.58,24151830.0
2024-12-19,539.62,545.1,538.59,538.89,15902284.0
2024-12-20,539.11,549.54,532.93,546.35,9195562.0
2024-12-21,546.59,546.6,546.1,546.5999,901.0
2024-12-22,,,,,0.0
2024-12-23,545.14,547.36,540.32,546.72,6470229.0
2024-12-24,546.74,553.2894,546.57,552.41,3235226.0
2024-12-25,,,,,0.0
2024-12-26,551.89,553.97,549.9201,552.7901,4415233.0
2024-12-27,552.7693,552.7693,543.2001,547.01,6968455.0
2024-12-28,547.42,547.43,547.4135,547.4135,431.0
2024-12-29,,,,,0.0
2024-12-30,545.55,546.3,537.4,540.41,6169525.0
2024-12-31,540.66,543.35,537.4001,539.0,5850036.0
2025-01-01,538.9,539.8,538.9,539.8,1738.0
2025-01-02,541.6,544.41,533.795,537.16,6980330.0
2025-01-03,537.73,544.88,537.73,544.002,4419079.0
2025-01-04,544.97,544.97,544.97,544.97,137.0
2025-01-05,,,,,0.0
2025-01-06,544.97,551.43,544.97,547.85,5716235.0
2025-01-07,547.79,549.6,539.56,541.42,5247176.0
2025-01-08,541.68,543.28,538.08,541.035,4196732.0
2025-01-09,540.8,540.8,540.44,540.69,3351.0
2025-01-10,541.0,542.0,532.0,533.77,7620221.0
2025-01-11,533.24,533.69,533.2,533.22,3631.0
2025-01-12,,,,,0.0
2025-01-13,530.51,536.87,528.79,536.24,5381353.0
2025-01-14,536.0,538.7,531.8149,535.6,8214841.0
2025-01-15,535.69,546.13,535.53,545.42,5170536.0
2025-01-16,545.461,547.04,542.81,543.76,3523449.0
2025-01-17,543.84,551.12,543.77,549.4,6122721.0
2025-01-18,549.6,549.7096,549.4,549.7096,1219.0
2025-01-19,,,,,0.0
2025-01-20,,,,,0.0
2025-01-21,551.29,555.3,549.87,555.25,5140347.0
2025-01-22,555.3,558.9299,555.25,557.21,4638464.0
2025-01-23,557.26,560.69,556.08,560.1111,6102342.0
2025-01-24,560.18,561.66,558.02,559.9589,3547309.0
2025-01-25,558.85,558.98,558.607,558.98,1189.0
2025-01-26,,,,,0.0
2025-01-27,549.68,552.61,543.01,551.78,7473802.0
2025-01-28,551.64,556.65,549.22,555.0,4025621.0
2025-01-29,555.3,557.18,550.9701,553.4199,4107344.0
2025-01-30,553.29,557.9375,552.38,557.09,4198188.0
2025-01-31,557.1399,560.89,552.67,552.67,5451576.0
2025-02-01,552.5,552.5,551.0,551.4018,1944.0
2025-02-02,,,,,0.0
2025-02-03,545.7,553.5,542.04,552.4,7491051.0
2025-02-04,552.6,553.83,547.49,551.929,4081210.0
2025-02-05,551.73,556.22,550.0,555.67,3307942.0
2025-02-06,556.0,557.65,554.19,556.85,3556021.0
2025-02-07,557.05,559.2,551.795,552.4,8588473.0
2025-02-08,552.2,552.58,552.2,552.5655,1051.0
2025-02-09,,,,,0.0
2025-02-10,554.08,556.7755,553.8,554.98,3396639.0
2025-02-11,554.9417,557.115,553.53,556.6,2714590.0
2025-02-12,556.539,557.0,550.19,555.8,3514277.0
2025-02-13,555.7996,560.88,553.28,560.4312,3303477.0
2025-02-14,560.51,561.91,559.73,560.5,3250610.0
2025-02-15,560.95,560.95,560.69,560.69,1919.0
2025-02-16,,,,,0.0
2025-02-17,,,,,0.0
2025-02-18,562.39,563.01,559.49,562.32,3764767.0
2025-02-19,562.31,563.92,560.531,562.871,3776930.0
2025-02-20,562.93,563.14,558.22,561.39,4286759.0
2025-02-21,561.31,562.0,551.265,552.0,6024375.0
2025-02-22,552.0,552.1869,552.0,552.0,4135.0
2025-02-23,,,,,0.0
2025-02-24,554.21,555.02,548.5133,548.6206,4617229.0
2025-02-25,549.1,550.01,542.1684,547.53,5438404.0
2025-02-26,547.7,551.345,544.25,547.1601,4008019.0
2025-02-27,547.45,550.5,537.6,538.73,5412186.0
2025-02-28,539.05,546.89,535.58,546.0,6905193.0
2025-03-01,546.0,546.46,545.92,546.46,6083.0
2025-03-02,,,,,0.0
2025-03-03,546.4,549.5201,533.251,537.6,7057502.0
2025-03-04,537.78,538.54,526.16,534.3499,10210510.0
2025-03-05,534.25,537.7901,526.93,535.7,6130156.0
2025-03-06,535.69,536.08,524.22,528.0,7087113.0
2025-03-07,528.19,530.96,520.13,528.68,6669655.0
2025-03-08,528.68,528.68,528.0,528.2145,8879.0
2025-03-09,,,,,0.0
2025-03-10,527.03,527.35,510.83,513.6,11053089.0
2025-03-11,514.72,518.18,507.53,512.79,11091564.0
2025-03-12,513.67,520.1,509.1,515.4893,8411242.0
2025-03-13,510.87,514.52,505.42,509.41,17957574.0
2025-03-14,509.75,518.42,509.74,516.98,7338821.0
2025-03-15,,,,,0.0
2025-03-16,,,,,0.0
2025-03-17,515.24,523.84,514.24,521.47,6068955.0
2025-03-18,521.04,521.67,514.0708,516.0,5837525.0
2025-03-19,515.62,524.96,515.62,522.9896,5123279.0
2025-03-20,523.51,524.615,517.32,520.13,5475226.0
2025-03-21,519.0,521.1804,514.655,520.9,4902202.0
2025-03-22,,,,,0.0
2025-03-23,,,,,0.0
2025-03-24,524.94,530.4,523.83,529.24,14335516.0
2025-03-25,528.76,531.6,528.6,531.2198,5228223.0
2025-03-26,530.52,531.41,522.1109,523.53,4242343.0
2025-03-27,522.46,524.678,519.23,520.78,5414311.0
2025-03-28,519.5,521.04,508.94,509.45,5745331.0
2025-03-29,,,,,0.0
2025-03-30,,,,,0.0
2025-03-31,507.44,515.33,502.64,512.03,7427212.0
2025-04-01,512.26,517.36,508.88,516.35,7393435.0
2025-04-02,514.94,524.55,498.35,500.8399,6130301.0
2025-04-03,503.62,505.3,491.65,492.9,15240675.0
2025-04-04,491.01,493.66,461.6,464.65,29844542.0
2025-04-05,,,,,0.0
2025-04-06,,,,,0.0
2025-04-07,443.96,480.76,441.0,468.409,31119186.0
2025-04-08,469.52,482.49,448.48,450.84,18683918.0
2025-04-09,457.91,502.74,443.64,501.65,28787574.0
2025-04-10,491.32,498.0,468.33,479.79,16417136.0
2025-04-11,483.79,493.0,478.0,490.8,11425386.0
2025-04-12,,,,,0.0
2025-04-13,,,,,0.0
2025-04-14,499.81,500.31,490.69,493.35,7566300.0
2025-04-15,496.86,499.27,489.47,490.4301,7127449.0
2025-04-16,486.75,493.69,478.23,483.47,6290378.0
2025-04-17,488.56,488.91,481.5,485.6299,5547282.0
2025-04-18,,,,,0.0
2025-04-19,,,,,0.0
2025-04-20,,,,,0.0
2025-04-21,479.78,480.78,467.33,474.2914,7679915.0
2025-04-22,475.77,494.08,474.06,493.25,5969210.0
2025-04-23,493.35,501.18,490.7,493.5198,7880219.0
2025-04-24,490.01,504.62,488.49,504.03,5987263.0
2025-04-25,505.23,507.22,499.75,506.55,6859831.0
2025-04-26,,,,,0.0
2025-04-27,,,,,0.0
2025-04-28,505.28,508.74,500.96,506.6,4158115.0
2025-04-29,508.14,510.5497,503.68,508.2011,4656170.0
2025-04-30,508.51,514.41,497.76,514.04,7369342.0
2025-05-01,514.82,518.44,511.2,512.29,5575794.0
2025-05-02,515.62,522.41,514.36,521.0,6165765.0
2025-05-03,,,,,0.0
2025-05-04,,,,,0.0
2025-05-05,518.48,520.85,516.27,517.2801,4189837.0
2025-05-06,515.0,519.41,511.94,517.85,4430403.0
2025-05-07,516.83,518.18,511.1,516.08,5334709.0
2025-05-08,520.0,524.23,516.345,518.71,4631780.0
2025-05-09,519.69,522.0,517.36,519.5,4676423.0
2025-05-10,,,,,0.0
2025-05-11,,,,,0.0
2025-05-12,531.85,536.77,525.98,535.14,7670755.0
2025-05-13,533.67,541.48,533.62,539.79,7263436.0
2025-05-14,539.85,541.42,538.24,538.75,4961071.0
2025-05-15,537.98,543.2489,536.66,542.39,7112064.0
2025-05-16,543.4,546.47,540.0,540.55,7162707.0
2025-05-17,,,,,0.0
2025-05-18,,,,,0.0
2025-05-19,540.06,547.9,538.86,547.5,7718845.0
2025-05-20,545.88,546.37,541.99,544.3888,7120434.0
2025-05-21,542.54,544.6905,534.82,535.982,6285272.0
2025-05-22,536.96,539.225,533.22,535.879,5635331.0
2025-05-23,536.97,537.36,527.0,532.1,6219478.0
2025-05-24,,,,,0.0
2025-05-25,,,,,0.0
2025-05-26,,,,,0.0
2025-05-27,538.02,543.88,537.18,543.5,5978069.0
2025-05-28,542.31,548.87,539.42,548.33,4839544.0
2025-05-29,549.84,549.95,538.74,540.63,4592565.0
2025-05-30,541.61,543.39,536.16,540.8,6013044.0
2025-05-31,,,,,0.0
2025-06-01,,,,,0.0
2025-06-02,539.14,545.53,537.8,543.7,5709866.0
2025-06-03,542.32,548.87,541.53,548.0,4941386.0
2025-06-04,547.63,549.65,547.4398,547.4398,4419463.0
2025-06-05,549.2,551.25,543.3375,544.93,6173966.0
2025-06-06,546.3,552.32,546.3,550.7805,4641050.0
2025-06-07,,,,,0.0
2025-06-08,,,,,0.0
2025-06-09,550.7,552.7,549.9,551.5,4235832.0
2025-06-10,551.38,554.74,550.26,554.0,5910578.0
2025-06-11,553.54,557.14,550.91,552.11,18996658.0
2025-06-12,550.88,555.02,549.4,551.68,6105906.0
2025-06-13,548.17,553.245,545.86,549.0999,6979471.0
2025-06-14,,,,,0.0
2025-06-15,,,,,0.0
2025-06-16,551.79,555.69,550.0,550.74,5841201.0
2025-06-17,550.68,553.16,547.67,547.93,4577079.0
2025-06-18,550.22,552.71,548.39,548.9,4507547.0
2025-06-19,,,,,0.0
2025-06-20,548.76,552.72,546.62,548.48,9916708.0
2025-06-21,,,,,0.0
2025-06-22,,,,,0.0
2025-06-23,548.84,556.58,545.75,556.309,9646875.0
2025-06-24,557.91,560.43,556.31,559.5699,6628974.0
2025-06-25,559.62,561.02,558.34,559.6,16192305.0
2025-06-26,561.01,565.0,560.83,564.33,5763969.0
2025-06-27,565.84,568.33,563.21,565.9,5824548.0
2025-06-28,,,,,0.0
2025-06-29,,,,,0.0
2025-06-30,567.21,569.15,565.375,567.77,5540082.0
2025-07-01,567.31,568.8,565.8,568.0,7292185.0
2025-07-02,568.5,570.6,566.62,570.42,6066765.0
2025-07-03,570.98,575.67,570.39,574.49,4324861.0
